validDate,nbmMaxT,nbmDeltaT,skyCover,windSpeed,sin(windDir),cos(windDir),6hrQPF,observedMaxT
AUGUST-31-2022,92,8,39,7,0.44505,-0.75027,7,90
SEPTEMBER-1-2022,92,8,39,6,0.81616,-0.30799,41,93
SEPTEMBER-2-2022,92,8,36,9,0.98986,-0.11575,1,93
SEPTEMBER-3-2022,92,8,31,10,0.99493,-0.05787,0,93
SEPTEMBER-4-2022,92,8,29,9,0.96976,0.22977,0,93
SEPTEMBER-5-2022,92,8,38,8,0.95027,0.10879,0,93
SEPTEMBER-6-2022,93,8,31,7,0.96976,-0.11399,1,93
SEPTEMBER-7-2022,94,10,32,5,0.36308,0.25534,25,96
SEPTEMBER-8-2022,93,9,49,6,-0.42723,-0.85576,29,93
SEPTEMBER-9-2022,92,8,44,9,-0.11576,-0.98986,4,93
SEPTEMBER-10-2022,93,8,57,8,0.44734,-0.89057,2,94
SEPTEMBER-11-2022,93,7,22,8,0.88180,-0.44226,2,94
SEPTEMBER-12-2022,92,8,42,5,0.85575,-0.19921,36,93
SEPTEMBER-13-2022,92,9,47,6,0.64656,-0.11400,18,93
SEPTEMBER-14-2022,90,6,61,5,0.85576,-0.42722,36,88
SEPTEMBER-15-2022,90,6,69,6,-0.05788,-0.99492,83,90
SEPTEMBER-16-2022,90,6,75,6,0.95472,0.05789,19,90
SEPTEMBER-17-2022,88,6,64,8,0.97482,0.05613,38,92
SEPTEMBER-18-2022,90,6,57,7,0.90561,-0.39120,6,88
SEPTEMBER-19-2022,90,7,54,6,0.63627,-0.75827,3,89
SEPTEMBER-20-2022,91,8,42,6,0.87586,0.19747,5,93
SEPTEMBER-21-2022,91,8,32,7,0.45533,0.78867,80,94
SEPTEMBER-22-2022,91,10,39,5,0.08867,0.73095,8,94
SEPTEMBER-23-2022,93,12,10,6,0.28867,0.79312,0,95
SEPTEMBER-24-2022,91,7,50,7,0.82319,0.40444,23,91
SEPTEMBER-25-2022,91,8,28,7,0.88180,-0.44226,0,91
SEPTEMBER-26-2022,88,3,87,8,0.74175,-0.62469,78,90
SEPTEMBER-27-2022,86,3,93,12,0.94520,-0.28241,38,84
SEPTEMBER-28-2022,88,4,80,19,0,-0.98986,20,86
SEPTEMBER-29-2022,89,5,52,15,-0.83269,-0.54759,1,87
SEPTEMBER-30-2022,89,12,23,6,-0.60190,-0.05266,0,85
OCTOBER-1-2022,88,10,33,5,0.15813,0.89684,11,86
OCTOBER-2-2022,87,8,51,6,-0.54759,0.83269,0,88
OCTOBER-3-2022,88,11,21,6,-0.44734,0.89057,0,90
OCTOBER-4-2022,86,10,37,8,-0.05788,0.98480,0,89
OCTOBER-5-2022,86,8,41,8,0.47989,0.83120,1,88
OCTOBER-6-2022,87,7,32,9,0.79160,0.58868,0,86
OCTOBER-7-2022,87,8,25,10,0.72495,0.68387,0,87
OCTOBER-8-2022,87,8,46,11,0.67735,0.71720,0,86
OCTOBER-9-2022,87,4,58,9,0.89057,0.44734,5,85
OCTOBER-10-2022,90,7,46,8,0.98986,0,0,90
OCTOBER-11-2022,89,6,52,8,0.98986,0,0,91
OCTOBER-12-2022,89,6,50,7,0.95472,-0.28588,0,91
OCTOBER-13-2022,87,3,74,5,-0.11400,-0.97989,45,90
OCTOBER-14-2022,87,7,62,4,0.60190,0.61401,6,88
OCTOBER-15-2022,87,6,51,8,0.83269,0.54759,8,89
OCTOBER-16-2022,87,5,38,10,0.91512,0.39468,0,88
OCTOBER-17-2022,88,6,65,6,0.66960,-0.71068,6,87
OCTOBER-18-2022,88,8,60,6,-0.99493,-0.05788,13,89
OCTOBER-19-2022,79,1,96,8,-0.34202,0.93968,0,79
OCTOBER-20-2022,81,12,54,7,-0.34202,0.93968,0,81
OCTOBER-21-2022,82,11,41,10,-0.33855,0.93016,0,83
OCTOBER-22-2022,84,12,18,10,0.10878,0.95027,0,86
OCTOBER-23-2022,86,12,19,8,0.56857,0.75679,0,86
OCTOBER-24-2022,86,10,36,8,0.85724,0.49494,0,86
OCTOBER-25-2022,86,10,19,6,0.81616,0.53602,0,89
OCTOBER-26-2022,87,12,31,4,-0.04759,-0.65978,0,87
OCTOBER-27-2022,88,12,14,5,0.98986,-0.11575,0,88
OCTOBER-28-2022,87,9,24,9,0.83269,0.54759,0,87
OCTOBER-29-2022,87,7,38,11,0.72495,0.68387,0,88
OCTOBER-30-2022,87,7,39,9,0.79160,0.58868,0,87
OCTOBER-31-2022,88,8,37,7,0.98480,-0.05787,0,88
NOVEMBER-1-2022,89,6,35,8,0.98986,-0.11575,0,90
NOVEMBER-2-2022,89,6,50,8,0.95472,0.28590,0,90
NOVEMBER-3-2022,87,7,36,8,0.79936,0.59519,1,88
NOVEMBER-4-2022,86,9,40,11,0.63627,0.75828,0,86
NOVEMBER-5-2022,87,7,51,11,0.97482,0.17189,8,87
NOVEMBER-6-2022,87,5,48,11,0.97482,0.17189,14,87
NOVEMBER-7-2022,87,6,41,14,0.59518,0.79936,0,86
NOVEMBER-8-2022,86,9,40,14,0.28588,0.95472,2,86
NOVEMBER-9-2022,81,2,92,15,-0.33855,0.93016,67,78
NOVEMBER-10-2022,85,6,49,14,-0.22976,-0.96976,6,85
NOVEMBER-11-2022,87,8,38,8,-0.22976,-0.96976,0,88
NOVEMBER-12-2022,87,10,50,4,0.11401,-0.96976,24,86
NOVEMBER-13-2022,85,9,39,4,0.10371,0.55906,3,88
NOVEMBER-14-2022,85,10,21,6,0.89684,0.38615,0,86
NOVEMBER-15-2022,87,9,36,6,0.85725,-0.49492,0,86
NOVEMBER-16-2022,88,11,24,4,-0.39121,-0.10025,0,87
NOVEMBER-17-2022,84,8,51,9,0,0.98986,0,81
NOVEMBER-18-2022,81,10,59,10,0.33332,0.91068,0,81
NOVEMBER-19-2022,83,10,49,11,0.72495,0.68387,0,81
NOVEMBER-20-2022,81,4,85,11,0.68386,0.72495,34,78
NOVEMBER-21-2022,83,4,89,9,0.93968,0.34203,6,78
NOVEMBER-22-2022,84,6,81,5,0.99493,-0.05787,0,85
NOVEMBER-24-2022,85,8,51,6,0.97989,0.11401,0,87
NOVEMBER-25-2022,87,8,47,4,0.54759,-0.83269,0,88
NOVEMBER-26-2022,86,8,58,5,0.95534,0.16666,0,87
NOVEMBER-27-2022,87,9,66,7,-0.17364,-0.98480,0,89
NOVEMBER-28-2022,86,10,40,4,-0.18842,0.73523,0,88
NOVEMBER-29-2022,85,8,25,11,0.93968,0.34203,0,84
NOVEMBER-30-2022,86,7,49,6,0.93017,-0.33854,14,86
DECEMBER-1-2022,85,7,59,10,0.62469,0.74175,3,83
DECEMBER-2-2022,82,5,31,13,0.86602,0.50000,0,82
DECEMBER-3-2022,83,7,32,11,0.91512,0.39468,0,83
DECEMBER-4-2022,83,10,35,8,0.72495,0.68387,0,82
DECEMBER-5-2022,82,11,42,6,0.43880,0.87228,4,83
DECEMBER-6-2022,83,11,18,8,0.74401,0.62200,0,83
DECEMBER-7-2022,82,8,34,9,0.91512,0.39468,0,84
DECEMBER-8-2022,82,9,29,9,0.83269,0.54759,0,82
DECEMBER-9-2022,83,11,41,6,0.17188,0.97483,1,82
DECEMBER-10-2022,84,13,12,5,0.27214,0.91694,0,82
DECEMBER-11-2022,83,13,22,4,-0.09225,0.71068,0,82
DECEMBER-12-2022,83,13,24,4,-0.32827,0.90190,0,80
DECEMBER-13-2022,81,13,22,6,0.81322,0.40268,0,82
DECEMBER-14-2022,82,9,35,10,0.50000,-0.86602,0,82
DECEMBER-15-2022,85,9,36,12,-0.11400,-0.96976,0,85
DECEMBER-16-2022,81,5,66,5,-0.08868,0.83626,1,81
DECEMBER-17-2022,80,8,70,4,0.73094,0.53778,6,80
DECEMBER-18-2022,78,5,70,8,0.11576,0.98986,0,81
DECEMBER-19-2022,78,11,47,9,0.83269,0.54759,0,79
DECEMBER-20-2022,81,8,62,9,0.99493,0.05788,8,81
DECEMBER-21-2022,81,8,52,5,0.81616,0.53602,0,82
DECEMBER-22-2022,83,10,67,7,-0.32826,-0.90190,0,85
DECEMBER-23-2022,82,7,62,7,-0.91188,0.21425,0,82
DECEMBER-24-2022,67,6,85,10,-0.34202,0.93968,0,59
DECEMBER-25-2022,58,8,80,9,-0.34202,0.93968,0,50
DECEMBER-26-2022,69,14,93,8,-0.17189,0.97482,0,56
DECEMBER-27-2022,72,9,69,8,-0.17189,0.97482,0,73
DECEMBER-28-2022,77,14,34,9,0.62469,0.74175,0,79
DECEMBER-29-2022,80,7,59,11,0.93968,0.34203,6,80
DECEMBER-30-2022,82,8,39,8,0.89057,-0.44733,0,82
DECEMBER-31-2022,83,9,39,7,0.34202,-0.93969,0,83
JANUARY-1-2023,83,10,38,3,0.44505,-0.75027,0,86
JANUARY-2-2023,83,9,48,7,0.97989,0.11401,0,84
JANUARY-3-2023,83,7,35,9,0.75828,-0.63626,0,83
JANUARY-4-2023,84,7,46,9,0.39468,-0.91513,0,84
JANUARY-5-2023,84,10,35,5,0.05788,-0.99492,0,86
JANUARY-6-2023,78,8,17,8,0.05612,0.97483,0,80
JANUARY-7-2023,79,15,26,8,0.71068,0.66960,0,79
JANUARY-8-2023,80,12,29,7,0.93523,-0.28066,0,80
JANUARY-9-2023,81,12,17,6,-0.54253,0.82391,0,80
JANUARY-10-2023,80,14,22,4,-0.32827,0.90190,0,81
JANUARY-11-2023,78,18,7,4,0.39745,0.78360,0,79
JANUARY-12-2023,80,14,30,6,0.80294,-0.46960,0,81
JANUARY-13-2023,81,14,35,12,-0.87079,-0.25535,3,82
JANUARY-14-2023,63,10,9,12,-0.75828,0.63626,0,62
JANUARY-15-2023,66,18,6,6,-0.39121,0.90561,0,64
JANUARY-16-2023,74,22,15,3,0.43001,0.36082,0,74
JANUARY-17-2023,77,19,18,5,0.38615,-0.89684,0,76
JANUARY-18-2023,78,16,14,8,0.71720,-0.67735,0,80
JANUARY-19-2023,82,13,13,8,0.39468,-0.91513,0,84
JANUARY-20-2023,83,15,17,6,0.28067,-0.93523,0,83
JANUARY-21-2023,82,13,70,6,0.64279,-0.76603,0,83
JANUARY-22-2023,83,10,45,12,-0.05612,-0.97482,0,85
JANUARY-23-2023,85,12,39,7,-0.82392,-0.11401,0,88
JANUARY-24-2023,79,7,61,10,0.98986,0.11576,0,80
JANUARY-25-2023,84,10,19,11,0.33855,-0.93017,0,84
JANUARY-26-2023,82,8,57,7,-0.49493,0.85724,0,82
JANUARY-27-2023,75,7,65,10,0.28066,0.93523,0,72
JANUARY-28-2023,78,8,73,12,0.93016,0.33856,0,79
JANUARY-29-2023,82,9,50,11,1.00000,0,0,82
JANUARY-30-2023,83,9,28,8,0.86602,-0.49999,0,84
JANUARY-31-2023,83,10,25,8,0.83269,-0.54758,0,84
FEBRUARY-1-2023,84,11,26,6,0.63627,-0.75827,0,85
FEBRUARY-2-2023,84,11,28,7,0.75828,-0.63626,0,84
FEBRUARY-3-2023,86,14,21,7,-0.91512,-0.39468,0,88
FEBRUARY-4-2023,76,4,83,16,0.72495,0.68387,8,75
FEBRUARY-5-2023,82,8,43,8,0.21426,-0.91187,4,83
FEBRUARY-6-2023,81,11,22,8,0.62469,0.74175,0,82
FEBRUARY-7-2023,78,9,30,10,0.98480,0.17365,0,80
FEBRUARY-8-2023,80,10,31,9,0.99493,0.05788,0,81
FEBRUARY-9-2023,82,9,37,11,0.89057,-0.44733,0,82
FEBRUARY-10-2023,83,10,14,10,0.72495,-0.68386,0,83
FEBRUARY-11-2023,84,10,40,11,0.28589,-0.95472,0,86
FEBRUARY-12-2023,79,6,28,14,-0.99493,0.05787,0,78
FEBRUARY-13-2023,76,14,9,8,-0.49493,0.85724,0,75
FEBRUARY-14-2023,78,18,22,8,0.93017,-0.00521,0,77
FEBRUARY-15-2023,81,10,34,11,0.83269,-0.54758,0,82
FEBRUARY-16-2023,83,9,37,10,0.59519,-0.79936,0,83
FEBRUARY-17-2023,84,9,42,9,0.22977,-0.96976,0,83
FEBRUARY-18-2023,81,8,59,10,0.43880,0.87228,0,82
FEBRUARY-19-2023,83,10,40,7,0.71720,-0.67735,0,84
FEBRUARY-20-2023,85,12,28,6,0.00522,-0.93017,0,85
FEBRUARY-21-2023,86,15,30,7,-0.28867,-0.79312,0,86
FEBRUARY-22-2023,85,12,22,10,0.59519,-0.79936,0,84
FEBRUARY-23-2023,85,11,31,9,0.68387,-0.72494,0,85
FEBRUARY-24-2023,85,12,36,8,0.99493,-0.05787,0,86
FEBRUARY-25-2023,85,12,17,7,0.96976,-0.22975,0,85
FEBRUARY-26-2023,87,16,17,5,0.19416,-0.36934,0,87
FEBRUARY-27-2023,87,16,16,8,-0.22454,-0.95027,0,84
FEBRUARY-28-2023,89,19,13,7,-0.62469,-0.74175,0,88
MARCH-1-2023,87,17,19,5,0.54759,-0.83269,0,85
MARCH-2-2023,85,13,22,9,0.39468,-0.91513,0,84
MARCH-3-2023,87,11,30,15,0.11576,-0.98986,0,87
MARCH-4-2023,90,13,30,9,-0.58867,-0.79161,0,89
MARCH-5-2023,88,16,16,5,0.58361,0.27214,0,89
MARCH-6-2023,87,13,20,6,0.82392,-0.54252,0,91
MARCH-7-2023,89,15,29,6,-0.11400,0.31322,0,91
MARCH-8-2023,86,11,55,8,0.65802,0.69416,13,90
MARCH-9-2023,81,7,34,10,0.95472,0.28590,0,80
MARCH-10-2023,83,12,48,8,0.47989,-0.83120,0,82
MARCH-11-2023,87,15,45,9,-0.95979,0.22800,2,86
MARCH-12-2023,88,15,19,7,0.28589,-0.95472,0,88
MARCH-13-2023,89,15,31,13,-0.85724,-0.49494,0,90
MARCH-14-2023,83,9,55,7,0.10878,0.95027,0,85
MARCH-15-2023,76,6,75,10,0.44226,0.88180,1,76
MARCH-16-2023,78,10,20,11,0.97482,0.17189,0,77
MARCH-17-2023,81,11,51,11,0.64279,-0.76603,0,81
MARCH-18-2023,87,14,36,10,0,-0.99999,0,87
MARCH-19-2023,81,6,75,7,0.39120,0.90561,5,79
MARCH-20-2023,73,5,84,11,-0.17189,0.97482,1,77
MARCH-21-2023,80,15,23,9,0.81616,0.53602,0,80
MARCH-22-2023,82,11,28,11,0.99493,0.05788,0,82
MARCH-23-2023,82,10,30,10,0.99493,0.05788,0,83
MARCH-24-2023,84,11,29,9,0.72495,-0.68386,0,85
MARCH-25-2023,86,10,26,9,0.44734,-0.89057,0,86
MARCH-26-2023,87,10,22,9,0.64279,-0.76603,0,86
MARCH-27-2023,88,11,36,9,0.44734,-0.89057,0,87
MARCH-28-2023,88,12,50,7,0.17189,-0.97482,12,88
MARCH-29-2023,88,14,41,6,-0.04759,0.54401,14,88
MARCH-31-2023,83,7,37,13,0.98480,-0.17363,0,83
APRIL-1-2023,87,9,39,9,0.49493,-0.85724,6,86
APRIL-2-2023,88,12,36,5,-0.32200,0.11906,0,90
APRIL-3-2023,87,11,28,9,0.64279,-0.76603,0,86
APRIL-4-2023,87,9,29,9,0.86602,-0.49999,0,86
APRIL-5-2023,86,7,33,12,0.98480,-0.17363,0,87
APRIL-6-2023,86,8,44,11,0.98986,-0.11575,0,87
APRIL-7-2023,86,7,43,10,0.98986,-0.11575,0,85
APRIL-8-2023,87,10,34,8,0.82392,-0.54252,0,86
APRIL-9-2023,88,13,56,7,-0.29819,0.17013,36,88
APRIL-10-2023,82,7,66,11,0.62469,0.74175,29,80
APRIL-11-2023,78,4,85,17,0.86602,0.50000,19,77
APRIL-12-2023,79,3,86,14,0.98986,0.11576,62,76
APRIL-13-2023,85,7,56,8,0.17189,-0.97482,106,87
APRIL-14-2023,87,10,48,7,0.22801,-0.95979,3,89
APRIL-15-2023,88,9,38,7,0.72495,-0.68386,0,89
APRIL-16-2023,88,8,53,8,0.39121,-0.90561,7,88
APRIL-17-2023,86,8,63,6,-0.27214,0.58361,34,89
APRIL-18-2023,82,10,18,11,0.54252,0.82392,0,85
APRIL-19-2023,82,10,62,10,0.89057,0.44734,0,83
APRIL-20-2023,84,9,45,9,0.95472,0.28590,3,85
APRIL-21-2023,85,10,31,8,0.95472,-0.05787,0,85
APRIL-22-2023,88,12,42,6,-0.27038,-0.89684,10,89
APRIL-23-2023,88,12,26,7,0.58361,0.38440,8,87
APRIL-24-2023,84,6,64,7,0.83627,-0.42200,25,82
APRIL-25-2023,85,7,60,7,0,-0.95979,21,87
APRIL-26-2023,87,9,56,6,0.54253,-0.82391,21,88
APRIL-27-2023,87,8,50,9,0.79936,-0.59518,0,89
APRIL-28-2023,90,8,49,12,-0.17188,-0.97482,20,88
APRIL-29-2023,90,8,46,11,0.28589,-0.95472,0,91
APRIL-30-2023,86,0,74,17,-0.83120,-0.47989,15,86
MAY-1-2023,87,13,14,6,-0.36082,0.08067,0,87
MAY-2-2023,90,16,48,7,-0.56934,-0.76857,0,90
MAY-3-2023,91,17,15,8,-0.64149,-0.16145,0,91
MAY-4-2023,90,16,11,6,0.10532,0.62645,0,88
MAY-5-2023,88,12,17,9,0.98480,-0.17363,0,88
MAY-6-2023,88,9,20,9,0.96976,0.22977,0,88
MAY-7-2023,84,5,59,14,0.96976,0.22977,0,84
MAY-8-2023,86,7,20,9,0.99493,0.05788,0,86
MAY-9-2023,89,10,35,8,0.98480,-0.05787,0,88
MAY-10-2023,91,11,26,8,0.96976,-0.00174,0,91
MAY-11-2023,89,8,37,10,0.99493,0.05788,0,88
MAY-12-2023,87,6,45,11,0.99493,0.05788,0,88
MAY-13-2023,87,5,32,11,0.99493,0.05788,0,87
MAY-14-2023,88,8,55,9,0.94520,0.28243,0,89
MAY-15-2023,88,6,59,8,0.90561,0.39121,7,89
MAY-16-2023,90,10,29,6,0.79936,-0.16666,3,91
MAY-17-2023,92,11,36,8,-0.56081,-0.75028,2,91
MAY-18-2023,91,10,36,7,-0.04237,-0.89684,44,90
MAY-19-2023,90,7,54,7,0.63627,-0.75827,40,90
MAY-20-2023,90,6,47,7,0.98480,-0.05787,3,89
MAY-21-2023,90,8,50,8,0.97989,0.11401,1,88
MAY-22-2023,90,7,48,7,0.93523,0.05266,30,89
MAY-23-2023,89,5,56,6,0,-0.84402,64,87
MAY-24-2023,89,6,63,7,-0.87735,-0.38093,39,89
MAY-25-2023,87,5,70,6,-0.10025,-0.90190,25,88
MAY-26-2023,88,7,58,6,-0.66959,-0.71069,24,85
MAY-27-2023,87,9,53,6,0.26692,-0.23079,7,88
MAY-28-2023,89,7,45,6,0.01504,-0.45457,44,93
MAY-29-2023,91,9,63,7,-0.49493,-0.23079,34,91
MAY-30-2023,89,5,63,7,0.85725,-0.49492,36,91
MAY-31-2023,87,3,86,7,0.56857,-0.75678,16,87
JUNE-1-2023,88,4,67,6,0.17189,-0.97482,50,90
JUNE-2-2023,88,5,54,6,0.54253,0.13587,54,88
JUNE-3-2023,88,6,60,5,0.62200,-0.49999,10,88
JUNE-4-2023,88,5,47,6,0.65978,0.60894,66,90
JUNE-5-2023,90,9,42,7,-0.41173,0.79786,40,92
JUNE-6-2023,88,5,59,7,0.98480,-0.17363,9,85
JUNE-7-2023,90,4,64,8,-0.56934,-0.76857,35,89
JUNE-8-2023,91,6,55,9,-0.85724,-0.49494,36,91
JUNE-9-2023,91,6,54,8,-0.63627,-0.75828,45,92
JUNE-10-2023,91,7,34,6,-0.25534,-0.77560,11,91
JUNE-11-2023,91,6,55,8,0.05788,-0.99492,103,90
JUNE-12-2023,91,5,50,8,-0.11400,-0.97989,66,89
JUNE-13-2023,92,6,46,8,-0.22800,-0.95979,26,92
JUNE-14-2023,93,6,39,8,0.28867,-0.83332,19,93
JUNE-15-2023,94,7,40,8,0.11400,-0.97989,19,93
JUNE-16-2023,96,7,41,9,-0.91512,-0.39468,2,95
JUNE-17-2023,94,6,70,9,-0.68433,-0.55628,41,94
JUNE-18-2023,93,6,58,12,-0.86602,-0.50000,12,91
JUNE-19-2023,93,7,48,7,-0.64149,-0.50522,39,94
JUNE-20-2023,93,6,58,8,-0.00521,-0.93017,110,91
JUNE-21-2023,93,6,44,9,0.34202,-0.93969,39,91
JUNE-22-2023,92,5,72,8,0.39468,-0.91513,2,88
JUNE-23-2023,93,5,62,8,0.86602,-0.49999,6,92
JUNE-24-2023,91,4,60,7,0.67736,-0.71719,21,92
JUNE-25-2023,90,3,69,6,0.75028,-0.56081,40,90
JUNE-26-2023,91,5,53,7,0.64279,-0.76603,5,91
JUNE-27-2023,92,6,33,6,0.71068,-0.33626,19,95
JUNE-28-2023,93,7,30,6,0.31323,-0.11400,2,95
JUNE-29-2023,92,5,45,6,-0.17188,-0.64149,59,95
JUNE-30-2023,91,5,62,6,0.42723,-0.85575,24,92
JULY-1-2023,91,4,51,7,0.93017,-0.33854,19,90
JULY-2-2023,92,5,55,6,0.78284,-0.58360,15,93
JULY-3-2023,92,5,48,6,0.82392,-0.11400,25,94
JULY-4-2023,93,7,35,6,0.67482,0.10372,7,93
JULY-5-2023,93,5,48,7,0.75679,-0.45280,1,94
JULY-6-2023,94,5,47,6,0,-0.91068,56,95
JULY-7-2023,94,6,65,7,-0.51668,-0.79312,20,97
JULY-8-2023,94,6,54,8,-0.47989,-0.83120,50,96
JULY-9-2023,95,7,36,7,-0.13958,-0.87079,68,94
JULY-10-2023,95,7,31,7,0.22801,-0.95979,0,95
JULY-11-2023,96,8,21,6,0.49493,-0.85724,15,96
JULY-12-2023,95,6,46,7,0.78284,-0.58360,1,97
JULY-13-2023,94,5,60,7,0.71720,-0.67735,27,95
JULY-14-2023,94,6,32,7,0.44227,-0.88180,33,95
JULY-15-2023,95,6,59,7,-0.27038,-0.89684,42,93
JULY-16-2023,95,7,60,6,0.27039,-0.89684,75,95
JULY-17-2023,94,6,71,7,0.05788,-0.95472,60,94
JULY-18-2023,93,5,70,6,0.69416,-0.65802,8,91
JULY-19-2023,93,5,57,9,0.85725,-0.49492,3,92
JULY-20-2023,94,5,39,8,0.81616,-0.53601,8,94
JULY-21-2023,95,6,44,6,0.05788,-0.99492,38,94
JULY-22-2023,96,8,39,7,-0.88180,-0.44228,6,97
JULY-23-2023,97,9,31,7,-0.25534,-0.87079,22,98
JULY-24-2023,97,9,16,6,0.48641,-0.83895,6,96
JULY-25-2023,95,7,16,8,0.99493,0.05788,0,95
JULY-26-2023,94,5,45,9,0.91512,0.39468,0,90
JULY-27-2023,91,2,59,8,0.98986,0,13,89
JULY-28-2023,92,3,65,8,0.75828,-0.63626,5,88
JULY-29-2023,94,5,38,8,0.83269,-0.54758,0,93
JULY-30-2023,94,6,39,6,0.54759,-0.83269,1,94
JULY-31-2023,94,7,42,5,0.00522,-0.93017,12,94
AUGUST-1-2023,94,7,50,6,0.32827,-0.63522,27,94
AUGUST-2-2023,93,6,44,5,0.59390,-0.08944,36,94
AUGUST-3-2023,91,4,46,6,0.83120,-0.47988,11,92
AUGUST-4-2023,91,4,48,6,0.22455,-0.95027,24,91
AUGUST-5-2023,93,4,44,7,-0.28066,-0.93523,24,94
AUGUST-6-2023,94,5,42,7,-0.11576,-0.98986,15,95
AUGUST-7-2023,95,6,37,7,0.63627,-0.75827,1,95
AUGUST-8-2023,95,4,44,8,0.71720,-0.67735,2,95
AUGUST-9-2023,95,4,44,7,0.44734,-0.89057,9,95
AUGUST-10-2023,95,5,28,6,0.38615,-0.89684,14,94
AUGUST-11-2023,95,6,31,7,0.85725,-0.49492,0,94
AUGUST-12-2023,94,5,25,7,0.94520,-0.28241,44,93
AUGUST-13-2023,94,4,52,8,-0.05787,-0.98480,59,94
AUGUST-14-2023,95,3,33,8,0.96976,-0.22975,1,94
AUGUST-15-2023,94,3,49,7,0.95472,-0.05787,3,96
AUGUST-16-2023,92,2,56,8,0.22801,-0.95979,30,92
AUGUST-17-2023,92,5,59,8,-0.11400,-0.96976,51,93
AUGUST-18-2023,93,4,47,7,0.54759,-0.83269,4,90
AUGUST-19-2023,90,2,66,9,0.97483,-0.17188,42,92
AUGUST-20-2023,90,3,70,11,0.95472,-0.28588,50,90
AUGUST-21-2023,91,3,55,13,0.96976,0.22977,1,91
AUGUST-22-2023,92,4,24,12,0.93968,0.34203,7,92
AUGUST-23-2023,92,5,23,10,0.86602,0.50000,4,93
AUGUST-24-2023,93,6,44,8,0.79160,0.58868,5,94
AUGUST-25-2023,93,7,31,9,0.67735,0.71720,1,93
AUGUST-26-2023,93,9,21,8,0.56857,0.75679,2,92
AUGUST-27-2023,93,7,35,6,0.60547,0.07292,79,93
AUGUST-28-2023,93,5,50,8,-0.17188,-0.97482,21,91
AUGUST-29-2023,93,5,47,15,0.22977,-0.96976,34,93
AUGUST-30-2023,93,4,60,17,-0.39467,-0.91513,17,94
AUGUST-31-2023,95,7,46,9,-0.75828,-0.63627,10,96
SEPTEMBER-1-2023,95,7,49,6,0.38092,0.65978,60,95
SEPTEMBER-2-2023,90,4,53,10,0.76604,0.64279,2,91
SEPTEMBER-3-2023,90,6,39,10,0.86602,0.50000,0,91
SEPTEMBER-4-2023,90,7,34,10,0.96976,0.22977,0,91
SEPTEMBER-5-2023,91,7,22,9,1.00000,0,0,92
SEPTEMBER-6-2023,92,8,55,7,0.96976,0.22977,0,92
SEPTEMBER-7-2023,93,10,19,7,0.91513,-0.06134,0,93
SEPTEMBER-8-2023,92,8,21,7,0.93017,-0.33854,0,92
SEPTEMBER-9-2023,92,8,28,6,0.95472,0.05789,3,92
SEPTEMBER-10-2023,93,8,39,6,0.27214,-0.91694,13,91
SEPTEMBER-11-2023,93,7,40,8,0.98986,-0.11575,0,93
SEPTEMBER-12-2023,93,7,32,8,0.85724,0.49494,0,94
SEPTEMBER-13-2023,94,9,24,8,0.34479,0.80816,19,96
SEPTEMBER-14-2023,94,9,27,7,-0.00506,0.51947,10,93
SEPTEMBER-15-2023,92,6,37,6,0.89684,0.15814,63,91
SEPTEMBER-16-2023,92,5,37,6,0.41173,-0.79787,54,91
SEPTEMBER-17-2023,92,7,47,7,-0.17012,-0.95472,35,92
SEPTEMBER-18-2023,92,7,50,5,-0.25710,-0.75550,5,94
SEPTEMBER-19-2023,90,4,60,6,0.97482,0.17189,45,93
SEPTEMBER-20-2023,89,3,66,7,0.95027,-0.22454,25,92
SEPTEMBER-21-2023,89,2,58,6,0.71948,-0.38614,65,93
SEPTEMBER-22-2023,89,8,28,7,0.45533,0.78867,11,91
SEPTEMBER-23-2023,86,4,64,8,0.97483,-0.17188,16,86
SEPTEMBER-24-2023,89,6,65,7,0.95472,-0.28588,24,91
SEPTEMBER-25-2023,92,6,33,8,0.86602,-0.49999,2,92
SEPTEMBER-26-2023,91,4,69,8,0.86602,-0.49999,6,91
SEPTEMBER-27-2023,88,2,76,7,0.89684,-0.38614,25,89
SEPTEMBER-28-2023,88,4,77,7,0.79936,-0.59518,10,90
SEPTEMBER-29-2023,90,5,61,7,0.95472,-0.28588,6,93
SEPTEMBER-30-2023,91,6,41,7,0.98986,-0.11575,9,93
OCTOBER-1-2023,90,5,48,7,0.88180,0.44228,61,93
OCTOBER-2-2023,87,3,61,12,0.76604,0.64279,3,87
OCTOBER-3-2023,88,5,25,11,0.76604,0.64279,1,89
OCTOBER-4-2023,89,8,18,9,0.89057,0.44734,0,90
OCTOBER-5-2023,90,8,40,7,0.79936,0.59519,0,91
OCTOBER-6-2023,91,10,29,5,0.48613,-0.05265,6,92
OCTOBER-7-2023,91,9,44,6,-0.42200,-0.73095,32,92
OCTOBER-8-2023,90,8,62,6,-0.19922,0.42723,103,91
OCTOBER-9-2023,87,7,58,6,0.58361,0.78284,70,88
OCTOBER-11-2023,91,5,54,9,0.49493,-0.85724,15,88
OCTOBER-12-2023,93,7,50,13,-0.63627,-0.75828,0,93
OCTOBER-13-2023,94,8,45,9,-0.87228,-0.43881,0,95
OCTOBER-14-2023,92,6,59,9,-0.96976,-0.22977,8,87
OCTOBER-15-2023,91,10,35,9,-0.95027,0.10878,0,90
